deviceGroupName,site_name,lat,lon
11324,COMPLEJO EDUCATIVO PROFESORA ANGELA DE JESUS HERNANDEZ DE ROMERO,13.808076,-89.18054
11329,INSTITUTO NACIONAL DE LA COLONIA CIUDAD OBRERA,13.807107,-89.180962
11332,CENTRO ESCOLAR CANTON JOYA GRANDE,13.833891,-89.184068
11333,CENTRO ESCOLAR CORONEL FRANCISCO LINARES,13.805628,-89.17285
11334,CENTRO ESCOLAR SAN MARTIN DE PORRES,13.82188,-89.18465
11345,CENTRO ESCOLAR BENJAMIN BLOOM,13.798166,-89.178142
11350,CENTRO ESCOLAR  CANTON GUADALUPE,13.768414,-89.218975
14815,CENTRO ESCOLAR VALLE VERDE,13.796191,-89.164154
60284,"CENTRO ESCOLAR COMUNIDAD MARIA ANTONIETA, CANTÓN SAN NICOLAS",13.801949,-89.166064
70009,CENTRO ESCOLAR CANTÓN TRES CEIBAS ARRIBA,13.827076,-89.192209
86395,CENTRO ESCOLAR CANTÓN LAS DELICIAS,13.776494,-89.227359
11356,CENTRO ESCOLAR  CANTON EL ZAPOTE,13.755728,-89.208813
11358,COMPLEJO EDUCATIVO  EL RETIRO,13.754169,-89.191075
13597,INSTITUTO NACIONAL  DE AYUTUXTEPEQUE,13.737618,-89.201742
70010,CENTRO ESCOLAR CANTÓN  EL ZAPOTE ARRIBA,13.75684,-89.225825
86333,"CENTRO ESCOLAR SECTOR UNIDO, CANTÓN SAN LUIS MARIONA",13.756634,-89.183004
90051,CENTRO ESCOLAR MUNICIPAL DE MAJUCLA,13.785148,-89.17931
11372,"COMPLEJO EDUCATIVO HACIENDA COLIMA, CANTÓN EL TULE",13.974486,-89.217741
11374,CENTRO ESCOLAR  1º DE JULIO DE 1823,13.972565,-89.217797
11376,CENTRO ESCOLAR CANTON POTRERO GRANDE,14.019275,-89.162795
11377,COMPLEJO EDUCATIVO  CANTÓN  EL TULE,14.050979,-89.145113
11378,COMPLEJO EDUCATIVO HERBERT DE SOLA,14.013779,-89.188534
11379,CENTRO ESCOLAR  CANTON  SAN RAFAEL,14.043179,-89.190733
70015,COMPLEJO EDUCATIVO CANTÓN SAN FRANCISCO DOS CERROS,14.026794,-89.273062
70016,CENTRO ESCOLAR CANTÓN POTRERO GRANDE,14.041522,-89.157454
70019,"CENTRO ESCOLAR  CASERÍO COMUNIDAD FE, CANTÓN SAN DIEGO",14.003461,-89.166216
11380,COMPLEJO EDUCATIVO  DELFINA DE DIAZ,13.87622,-89.171619
11382,CENTRO ESCOLAR  CANTON SANTA BARBARA,13.84644,-89.155231
11383,"CENTRO ESCOLAR  CASERIO SAN CRISTOBAL, CANTON LOMAS DE RAMOS",13.940177,-89.188455
11388,COMPLEJO EDUCATIVO  DOCTOR DAVID ESCOBAR GALINDO,13.872012,-89.176629
70020,"CENTRO ESCOLAR  CASERÍO LOTIFICACIÓN LA ESPERANZA, CANTÓN CALLE NUEVA",13.858756,-89.173965
86386,"CENTRO ESCOLAR CASERÍO EL ROSARIO, CANTÓN SAN JERONIMO",13.910544,-89.182795
